,Summer_two_weeks_dpH,Summer_Full_exp_dpH,Winter_two_weeks_dpH,Winter_Full_exp_dpH,Summer_two_weeks_omega,Summer_Full_exp_omega,Winter_two_weeks_omega,Winter_Full_exp_omega
1453,1.9073486e-05,0.1714921,4.863739e-05,0.005838394,2.0170815,2.9165828,1.4905056,1.509842
1454,1.9073486e-05,0.084640026,4.339218e-05,0.0047779083,2.0009964,2.404525,1.4716377,1.4872552
1455,1.7642975e-05,0.040590763,3.4332275e-05,0.004096508,1.9834557,2.1672251,1.4558396,1.4690914
1456,1.7642975e-05,0.026043892,3.0517578e-05,0.004310608,1.9675717,2.0830257,1.4539007,1.4678439
1457,1.7166138e-05,0.02421093,2.6226044e-05,0.005589962,1.9563853,2.0629575,1.4556051,1.4737582
1458,1.7642975e-05,0.02989626,2.193451e-05,0.0074973106,1.9481167,2.0798352,1.4584473,1.4829212
1459,1.7166138e-05,0.03125906,2.2411346e-05,0.012324333,1.9430847,2.0806313,1.4589301,1.4994148
1460,1.7166138e-05,0.035336494,2.336502e-05,0.016047478,1.9417878,2.0977662,1.460766,1.5137621
1461,1.7642975e-05,0.042082787,2.3841858e-05,0.012397766,1.9400278,2.126823,1.4657311,1.5066451
1462,1.7166138e-05,0.049257755,2.527237e-05,0.010002136,1.9380679,2.1580303,1.4670082,1.4999446
1463,1.7642975e-05,0.055518627,2.7656555e-05,0.009762764,1.9357353,2.1848977,1.4676296,1.4997736
1464,1.7166138e-05,0.05865097,2.9087067e-05,0.0102677345,1.9328623,2.1965256,1.4693872,1.5032482
1465,1.7166138e-05,0.059657097,3.0517578e-05,0.011526585,1.9304013,2.198529,1.4722414,1.5125371
1466,1.66893e-05,0.06017685,3.194809e-05,0.014406204,1.9279553,2.1982358,1.4749451,1.5228537
1467,1.7166138e-05,0.062915325,3.2424927e-05,0.018229485,1.9255304,2.2085392,1.4780703,1.5390763
1468,1.7166138e-05,0.06783581,3.385544e-05,0.02120781,1.9247588,2.2312918,1.4799808,1.5512699
1469,1.7166138e-05,0.07348251,3.2901764e-05,0.026292324,1.9262625,2.2604363,1.4807568,1.5696763
1470,1.7642975e-05,0.0787034,3.1471252e-05,0.018437386,1.9302883,2.2907932,1.4776016,1.5393019
1471,1.7166138e-05,0.08564377,2.9087067e-05,0.013923168,1.9356142,2.3316927,1.4754881,1.5217932
1472,1.7166138e-05,0.100964546,2.670288e-05,0.013347626,1.942324,2.4183884,1.4743071,1.5186448
1473,1.7642975e-05,0.12156296,2.2888184e-05,0.0127596855,1.9483961,2.535342,1.4758333,1.5182385
1474,1.7642975e-05,0.13940287,1.9073486e-05,0.011253357,1.9544908,2.6418378,1.4803299,1.5177804
1475,1.7642975e-05,0.15241718,1.66893e-05,0.009606838,1.9505221,2.7106268,1.4849696,1.5169787
1476,1.5735626e-05,0.11065912,1.3828278e-05,0.0070958138,1.837396,2.3457892,1.4903377,1.5140018
1477,1.1920929e-05,0.05984354,1.04904175e-05,0.00502491,1.4720567,1.7002596,1.4971528,1.5139513
1478,1.1920929e-05,0.028508663,8.583069e-06,0.0042386055,1.4628824,1.5591944,1.5057001,1.5199326
1479,1.2874603e-05,0.022240639,6.67572e-06,0.003921509,1.5566502,1.6354727,1.5218836,1.5351807
1480,1.2397766e-05,0.018778801,4.7683716e-06,0.0036029816,1.6169084,1.6856734,1.5476236,1.5600306
1481,1.335144e-05,0.020376682,4.2915344e-06,0.0061650276,1.618271,1.693061,1.5700356,1.5916185
1482,1.335144e-05,0.034348488,2.3841858e-06,0.0051550865,1.603961,1.730687,1.5928608,1.6111113
1483,1.2397766e-05,0.037127018,2.3841858e-06,0.002948761,1.5831103,1.7187961,1.6122326,1.6227145
1484,1.1920929e-05,0.04541111,3.33786e-06,0.013391495,1.5766816,1.7434155,1.5915302,1.639218
1485,1.2397766e-05,0.051841736,6.67572e-06,0.030292034,1.5733374,1.7645527,1.558787,1.6669751
1486,1.2397766e-05,0.056975365,1.001358e-05,0.053643227,1.569759,1.7805786,1.5254394,1.71765
1487,1.2397766e-05,0.061009407,1.335144e-05,0.054309368,1.5656401,1.79177,1.5110155,1.7039512
1488,1.1920929e-05,0.06403732,1.5258789e-05,0.044466972,1.5617266,1.799274,1.5092564,1.6654278
1489,1.2874603e-05,0.065042496,1.3828278e-05,0.040987015,1.5572084,1.7980813,1.0194489,1.1117886
1490,1.2874603e-05,0.0694623,1.2874603e-05,0.038494587,1.5490011,1.8061563,1.5542111,1.681326
1491,1.1920929e-05,0.071932316,1.1444092e-05,0.03215599,1.5434107,1.8094988,1.564282,1.6795379
1492,1.2874603e-05,0.07713747,1.2397766e-05,0.061368465,1.5415769,1.8281498,1.560182,1.7863965
1493,1.2874603e-05,0.08309889,1.1444092e-05,0.07588816,1.5429565,1.8538648,1.5664163,1.8516078
1494,1.2397766e-05,0.09569645,9.536743e-06,0.06815243,1.5493387,1.91354,1.575596,1.8310076
1495,1.335144e-05,0.104987144,8.583069e-06,0.06637573,1.5596123,1.9657822,1.5832781,1.8326879
1496,1.2397766e-05,0.11491203,8.106232e-06,0.07057476,1.5708671,2.0235531,1.5881895,1.8554311
1497,1.335144e-05,0.100587845,8.106232e-06,0.06151867,1.5934318,1.988441,1.5907618,1.8218323
1498,1.335144e-05,0.07897186,8.583069e-06,0.05547476,1.6253624,1.9342569,1.5905552,1.797575
1499,1.4305115e-05,0.06290436,7.6293945e-06,0.049271584,1.6542951,1.900313,1.5957507,1.7789931
1500,1.4781952e-05,0.062371254,5.722046e-06,0.031838417,1.6625086,1.907476,1.6072851,1.7243462
1501,1.3828278e-05,0.07350588,5.2452087e-06,0.015344143,1.6619005,1.9538819,1.6238521,1.6798486
1502,1.335144e-05,0.0733366,3.8146973e-06,0.0052580833,1.6493603,1.9386147,1.6449226,1.6641418
1503,1.335144e-05,0.058601856,2.3841858e-06,0.0036816597,1.6463464,1.8736582,1.6557685,1.6692877
1504,1.4305115e-05,0.052726746,1.4305115e-06,0.0033097267,1.6652285,1.8705851,1.6590118,1.6711818
1505,1.4305115e-05,0.041049957,1.4305115e-06,0.0033779144,1.6975209,1.85845,1.6599654,1.6723909
1506,1.4305115e-05,0.03897333,1.4305115e-06,0.004193306,1.7164999,1.8705336,1.6659211,1.681406
1507,1.4781952e-05,0.03884983,9.536743e-07,0.0069561005,1.7161398,1.8695885,1.6717016,1.6975456
1508,1.4781952e-05,0.048288822,1.4305115e-06,0.018018723,1.7152668,1.9076886,1.6688517,1.7364548
1509,1.4781952e-05,0.05861473,1.9073486e-06,0.018971443,1.715003,1.950981,1.6552199,1.7259287
1510,1.4781952e-05,0.06450796,2.861023e-06,0.012207031,1.7156467,1.9769964,1.6460791,1.6910323
1511,1.4305115e-05,0.06816864,2.861023e-06,0.00578928,1.7203656,1.998283,1.6498499,1.6710798
1512,1.4781952e-05,0.08399773,3.33786e-06,0.006202221,1.7231401,2.0717728,1.6410222,1.6643306
1513,1.5258789e-05,0.08948231,3.33786e-06,0.0068125725,1.7251854,2.0990689,1.6372849,1.663911
1514,1.5258789e-05,0.0889411,3.33786e-06,0.0076766014,1.7299081,2.1022751,1.6343514,1.665678
1515,1.5258789e-05,0.084943295,3.8146973e-06,0.008691311,1.7403237,2.0967686,1.6319652,1.6688503
1516,1.5258789e-05,0.07741737,4.7683716e-06,0.0105896,1.7572724,2.083409,1.630469,1.6779362
1517,1.5258789e-05,0.07438135,3.8146973e-06,0.013251781,1.7734542,2.0894754,1.6296242,1.6921803
1518,1.5258789e-05,0.07704449,4.7683716e-06,0.020284653,1.7764648,2.1053708,1.6290374,1.7036375
1519,1.5258789e-05,0.0782671,4.2915344e-06,0.02214861,1.7754647,2.1087277,1.6283422,1.7099199
1520,1.5258789e-05,0.06888676,4.7683716e-06,0.02040863,1.787055,2.0789783,1.6271147,1.7020983
1521,1.5735626e-05,0.06998587,5.2452087e-06,0.016574383,1.7897263,2.086723,1.6252846,1.6858801
1522,1.5258789e-05,0.069158554,4.2915344e-06,0.0130672455,1.7851924,2.0773463,1.6228014,1.6703405
1523,1.5258789e-05,0.058449745,5.722046e-06,0.012539387,1.7961464,2.0417974,1.6201721,1.6656984
1524,1.5258789e-05,0.057489395,5.2452087e-06,0.020020008,1.804659,2.0471816,1.6181418,1.6913357
1525,1.5258789e-05,0.05086422,5.722046e-06,0.049933434,1.8169756,2.0314636,1.6188236,1.807731
1526,1.5258789e-05,0.031519413,5.2452087e-06,0.02936697,1.8516808,1.984413,1.6215986,1.7308468
1527,1.5258789e-05,0.035805225,4.7683716e-06,0.013319969,1.876782,2.0300777,1.625235,1.6737763
1528,1.5258789e-05,0.047121525,3.8146973e-06,0.008549213,1.9089662,2.1161468,1.6317853,1.6629094
1529,1.4305115e-05,0.05154419,3.33786e-06,0.0060067177,1.9431182,2.1743977,1.6413425,1.6632754
1530,1.5258789e-05,0.06712198,1.9073486e-06,0.004920006,1.9532222,2.2622945,1.6521436,1.6701956
1531,1.5258789e-05,0.09579229,1.9073486e-06,0.0055069923,1.9353337,2.3855734,1.6551896,1.67544
1532,1.4781952e-05,0.10616207,1.4305115e-06,0.007823467,1.9268385,2.4285643,1.6570417,1.6859055
1533,1.4781952e-05,0.110667706,1.9073486e-06,0.014401436,1.9248791,2.449644,1.656599,1.7100655
1534,1.4305115e-05,0.11388874,1.9073486e-06,0.013640881,1.9253725,2.4665163,1.6554636,1.7060376
1535,1.4305115e-05,0.11476898,1.9073486e-06,0.010391235,1.927219,2.4725313,1.6488914,1.6871505
1536,1.4781952e-05,0.11868477,2.861023e-06,0.009263992,1.9298207,2.4960735,1.6414572,1.6753844
1537,1.5258789e-05,0.12985039,3.8146973e-06,0.01012373,1.930851,2.5576837,1.635739,1.6727282
1538,1.4305115e-05,0.12435818,3.8146973e-06,0.011394501,1.9325266,2.529912,1.6321832,1.6761535
1539,1.4781952e-05,0.124435425,4.2915344e-06,0.01299572,1.9352913,2.5339394,1.6299735,1.6827837
1540,1.3828278e-05,0.13023853,4.7683716e-06,0.016627789,1.9359719,2.5664394,1.6291143,1.7023703
1541,1.4781952e-05,0.13235998,4.2915344e-06,0.020250797,1.9360627,2.5781708,1.6297731,1.7238365
1542,1.4305115e-05,0.12431669,3.8146973e-06,0.018338203,1.938602,2.5374548,1.6311766,1.7144564
1543,1.4781952e-05,0.12081909,3.8146973e-06,0.020556927,1.9404098,2.5208554,1.6325966,1.7083689
1544,1.4305115e-05,0.121237755,3.8146973e-06,0.022262096,1.9399801,2.5226228,1.6335343,1.7157784
1545,1.4781952e-05,0.121682644,3.33786e-06,0.02777052,1.9363976,2.520547,1.6340728,1.7372869
1546,1.4781952e-05,0.12776947,3.8146973e-06,0.033147812,1.931553,2.5475695,1.6346412,1.7585769
1547,1.4781952e-05,0.12942266,3.8146973e-06,0.035381794,1.9235691,2.5479984,1.634765,1.7673723
1548,1.4781952e-05,0.12480688,3.8146973e-06,0.039364815,1.9257272,2.5284712,1.6342956,1.7824069
1549,1.4781952e-05,0.12915945,4.2915344e-06,0.04685831,1.9371954,2.565091,1.6343575,1.812046
1550,1.3828278e-05,0.11476469,3.8146973e-06,0.040516376,1.9597286,2.51627,1.637084,1.7899743
1551,1.3828278e-05,0.11439133,2.861023e-06,0.01392746,1.9797999,2.53847,1.6461886,1.6975945
1552,1.4305115e-05,0.12913322,1.9073486e-06,0.006752014,1.9798371,2.6179273,1.6585099,1.6834278
1553,1.3828278e-05,0.13213015,2.861023e-06,0.0047454834,1.9716549,2.6245174,1.6567016,1.6741577
1554,1.4781952e-05,0.107337475,2.3841858e-06,0.00410223,1.9655596,2.4830575,1.6641124,1.6792487
1555,1.4781952e-05,0.08864689,1.9073486e-06,0.0038208961,1.9650534,2.3843267,1.6880463,1.7023321
1556,1.3828278e-05,0.07752323,1.9073486e-06,0.0044784546,1.9781286,2.342816,1.7063681,1.7232895
1557,1.3828278e-05,0.06718111,1.4305115e-06,0.0082530975,1.9944729,2.3093414,1.7089878,1.7403364
1558,1.3828278e-05,0.05381155,1.9073486e-06,0.014500141,2.0163093,2.2673845,1.7047936,1.7600905
1559,1.2874603e-05,0.042544365,1.4305115e-06,0.009789467,2.0389023,2.236621,1.6946592,1.7316098
1560,1.2397766e-05,0.035963535,2.3841858e-06,0.007598877,2.0656135,2.2336082,1.6809369,1.7093419
1561,1.1920929e-05,0.030623436,2.3841858e-06,0.007980347,2.0960133,2.2402961,1.670137,1.6998062
1562,1.1920929e-05,0.026675701,3.33786e-06,0.0092206,2.1214125,2.2480295,1.6642938,1.6985048
1563,1.0967255e-05,0.023927212,3.33786e-06,0.010543823,2.1405876,2.2551363,1.6611603,1.7027864
1564,1.0967255e-05,0.024425983,3.8146973e-06,0.012350082,2.147855,2.2654746,1.65936,1.7111454
1565,1.1444092e-05,0.030684948,2.861023e-06,0.015597343,2.1442108,2.2925313,1.6586198,1.7290673
1566,1.0967255e-05,0.040046692,3.33786e-06,0.020211697,2.1361153,2.3305147,1.658806,1.7562575
1567,1.1444092e-05,0.046710968,3.8146973e-06,0.030427933,2.13453,2.3616364,1.6589953,1.7740036
1568,1.1444092e-05,0.050930023,3.8146973e-06,0.033496857,2.1344686,2.3831365,1.65896,1.7859659
1569,1.1920929e-05,0.059513092,3.8146973e-06,0.036231995,2.132163,2.425044,1.6579713,1.7957023
1570,1.1444092e-05,0.072591305,3.8146973e-06,0.02012539,2.1284192,2.4897125,1.6564821,1.7316402
1571,1.1444092e-05,0.081822395,3.8146973e-06,0.012770653,2.1191318,2.5282629,1.654344,1.7016207
1572,1.2397766e-05,0.05596733,3.8146973e-06,0.010456085,2.1194556,2.392286,1.6520492,1.690621
1573,1.1444092e-05,0.041306973,4.2915344e-06,0.010611057,2.127875,2.3270986,1.6501331,1.6892396
1574,1.1444092e-05,0.03591299,3.8146973e-06,0.014017105,2.1361978,2.3091142,1.6489507,1.7007538
1575,1.1444092e-05,0.032909393,4.7683716e-06,0.021456242,2.1461318,2.304802,1.6483192,1.7281885
1576,1.0967255e-05,0.029164791,4.2915344e-06,0.02466011,2.1524775,2.2929509,1.6500311,1.7422253
1577,1.0967255e-05,0.028376102,3.8146973e-06,0.016160965,2.1569645,2.2938082,1.6526307,1.7126284
1578,1.0967255e-05,0.03000784,3.8146973e-06,0.01255703,2.1596317,2.3047273,1.6569632,1.7035342
1579,1.001358e-05,0.03227663,2.3841858e-06,0.010787487,2.1609046,2.3173747,1.6635572,1.7036558
1580,9.536743e-06,0.034831524,2.861023e-06,0.009917259,2.161795,2.3311129,1.6670533,1.7039608
1581,1.0967255e-05,0.033525467,3.33786e-06,0.010892391,2.163188,2.3260307,1.6686072,1.7092096
1582,1.001358e-05,0.03567934,3.8146973e-06,0.016609669,2.1643274,2.3380706,1.6687866,1.7310506
1583,1.001358e-05,0.039583683,3.33786e-06,0.016817093,2.1649215,2.358452,1.6676537,1.7306691
1584,9.536743e-06,0.04121065,3.33786e-06,0.01372385,2.165449,2.3672836,1.6651732,1.7163714
1585,9.536743e-06,0.044378757,3.8146973e-06,0.013732433,2.1658719,2.3839476,1.66225,1.7133988
1586,1.04904175e-05,0.0478549,3.8146973e-06,0.015017033,2.165706,2.401636,1.6599036,1.7158365
1587,1.001358e-05,0.0509243,3.8146973e-06,0.0183568,2.1653087,2.4170864,1.6592702,1.7278508
1588,1.0967255e-05,0.05194807,4.2915344e-06,0.025930405,2.1654315,2.4225247,1.6593081,1.756931
1589,9.536743e-06,0.05516815,3.8146973e-06,0.025167942,2.1653783,2.439271,1.6599408,1.754652
1590,1.001358e-05,0.05728388,3.8146973e-06,0.021003246,2.1649988,2.4499345,1.6617031,1.7322334
1591,1.001358e-05,0.059971333,3.8146973e-06,0.014379501,2.16426,2.4632607,1.6643438,1.7180115
1592,1.001358e-05,0.0667572,3.33786e-06,0.012204647,2.1641843,2.499239,1.6674362,1.7129679
1593,1.001358e-05,0.065853596,3.33786e-06,0.011564732,2.1645112,2.4947917,1.6703011,1.713487
1594,1.001358e-05,0.07200575,3.33786e-06,0.013633251,2.1664307,2.5301287,1.6721201,1.7231787
1595,1.0967255e-05,0.085822105,3.8146973e-06,0.028990269,2.1712391,2.6116598,1.6730665,1.7835063
1596,1.0967255e-05,0.06896925,3.33786e-06,0.050382614,2.1803043,2.5297816,1.6724095,1.8683656
1597,1.001358e-05,0.062994,3.8146973e-06,0.060467243,2.183941,2.5017478,1.6714195,1.9089154
1598,1.001358e-05,0.06336784,2.861023e-06,0.07345533,2.1767318,2.495607,1.6711073,1.9638828
1599,1.0967255e-05,0.06611061,3.33786e-06,0.091555595,2.1782312,2.5124214,1.6716253,2.0435162
1600,1.04904175e-05,0.06635046,3.8146973e-06,0.07126093,2.1728635,2.5118434,1.6730433,1.9564813
1601,1.001358e-05,0.066426754,3.33786e-06,0.023848057,2.1691926,2.503407,1.6750612,1.7655312
1602,9.059906e-06,0.049531937,2.3841858e-06,0.008406639,2.1702883,2.4154942,1.6788473,1.7102941
1603,9.536743e-06,0.041164875,1.9073486e-06,0.0064692497,2.1778536,2.3805625,1.6840082,1.7082372
1604,9.536743e-06,0.043380737,1.9073486e-06,0.005967617,2.1853096,2.4000332,1.6897339,1.7121391
1605,8.583069e-06,0.055526733,9.536743e-07,0.00635767,2.1881201,2.4665854,1.6924725,1.716385
1606,9.059906e-06,0.06943703,1.4305115e-06,0.009533405,2.189556,2.5428562,1.6915091,1.7274442
1607,9.059906e-06,0.07873392,1.4305115e-06,0.016292572,2.1895137,2.5937607,1.6907176,1.7525139
1608,9.059906e-06,0.08312988,1.4305115e-06,0.013059616,2.189122,2.617698,1.687131,1.7364095
1609,8.583069e-06,0.077123165,1.4305115e-06,0.010781765,2.189102,2.584342,1.6828967,1.7233964
1610,8.583069e-06,0.075726986,1.9073486e-06,0.010307312,2.188875,2.5763786,1.6810163,1.7196835
1611,9.059906e-06,0.07305622,1.9073486e-06,0.0117378235,2.1897268,2.5627146,1.6797804,1.723845
1612,8.106232e-06,0.073225975,2.861023e-06,0.014562607,2.1895611,2.5634325,1.6779116,1.732674
1613,8.106232e-06,0.07571459,2.3841858e-06,0.017974854,2.1892412,2.576701,1.676823,1.7513714
1614,9.059906e-06,0.07311487,2.3841858e-06,0.021915913,2.1905847,2.5639713,1.6768664,1.7744061
1615,8.106232e-06,0.076675415,2.861023e-06,0.021686554,2.1907218,2.5836847,1.677781,1.7740873
1616,9.059906e-06,0.08093929,2.3841858e-06,0.020904541,2.1910734,2.6076868,1.6790199,1.7581706
1617,9.059906e-06,0.07538509,2.3841858e-06,0.01918745,2.1913824,2.577323,1.6796619,1.7522093
1618,8.583069e-06,0.08447409,9.536743e-07,0.023491383,2.1928203,2.6295664,1.6798267,1.7690662
1619,8.583069e-06,0.09342718,1.4305115e-06,0.040614605,2.1958907,2.6840494,1.6799725,1.8374189
1620,8.583069e-06,0.07766867,2.861023e-06,0.05943346,2.2009099,2.6014977,1.6804756,1.9158846
1621,9.059906e-06,0.083238125,1.9073486e-06,0.03111124,2.211377,2.645809,1.6800379,1.7992731
1622,8.583069e-06,0.09562254,2.3841858e-06,0.026981354,2.21611,2.7213557,1.6795211,1.7823772
1623,8.106232e-06,0.090483665,1.9073486e-06,0.030593395,1.4762634,1.7915872,1.6793809,1.7965317
1624,9.059906e-06,0.09277487,3.33786e-06,0.057686806,2.2130497,2.7046978,1.6798671,1.9075216
1625,8.583069e-06,0.08288717,2.861023e-06,0.083385944,2.2086189,2.6394227,1.6809312,2.0182102
1626,8.106232e-06,0.06137085,1.9073486e-06,0.07676458,2.203932,2.5155392,1.6815963,1.9900163
1627,8.106232e-06,0.054538727,2.3841858e-06,0.038461685,2.2028072,2.4777317,1.6802969,1.8288296
1628,8.583069e-06,0.061888218,1.9073486e-06,0.017499924,2.2036846,2.5180445,1.6786323,1.7446495
1629,7.6293945e-06,0.064370155,1.9073486e-06,0.014276981,2.204435,2.5323095,1.6769134,1.7305449
1630,8.583069e-06,0.071716785,1.4305115e-06,0.014970303,2.204047,2.5718794,1.6756339,1.731864
1631,7.6293945e-06,0.0723443,1.4305115e-06,0.020194054,2.2033463,2.5745227,1.6751962,1.7514268
1632,7.6293945e-06,0.07452345,9.536743e-07,0.022095203,2.203162,2.5862753,1.6753396,1.7589153
1633,7.6293945e-06,0.06696701,1.4305115e-06,0.020339966,2.206466,2.5486133,1.676053,1.7528881
1634,7.6293945e-06,0.06784773,3.33786e-06,0.01980257,2.208487,2.5557597,1.676638,1.751432
1635,6.67572e-06,0.073250294,2.861023e-06,0.019933224,2.209514,2.5865831,1.675127,1.7503681
1636,7.6293945e-06,0.078792095,3.8146973e-06,0.020868301,2.2098446,2.6177108,1.6728535,1.7515994
1637,6.67572e-06,0.08223581,2.861023e-06,0.024148941,2.2107053,2.6379688,1.6714821,1.7628406
1638,7.1525574e-06,0.08688259,3.33786e-06,0.028648853,2.2116306,2.6652842,1.6714282,1.7892952
1639,6.67572e-06,0.09079027,3.33786e-06,0.028998852,2.2124789,2.6885283,1.6723505,1.7923479
1640,7.6293945e-06,0.09662819,2.3841858e-06,0.026111603,2.213403,2.7231913,1.6736122,1.7766514
1641,7.6293945e-06,0.093765736,1.9073486e-06,0.02329874,2.2162383,2.7100964,1.6746668,1.7628819
1642,7.1525574e-06,0.084403515,2.3841858e-06,0.021014214,2.2196896,2.6607926,1.674539,1.7539095
1643,7.6293945e-06,0.08072901,1.4305115e-06,0.024686337,2.2261155,2.6476707,1.6738745,1.7674633
1644,7.6293945e-06,0.07747793,1.9073486e-06,0.03559971,2.2340767,2.6388085,1.6733099,1.8101506
1645,7.1525574e-06,0.06431961,1.9073486e-06,0.05832815,2.2400312,2.5725737,1.673591,1.9036418
1646,6.67572e-06,0.054659367,9.536743e-07,0.069868565,2.238863,2.5186605,1.6748943,1.9535717
1647,7.1525574e-06,0.051333904,1.9073486e-06,0.06549168,2.2396526,2.501685,1.6787314,1.9402752
1648,7.6293945e-06,0.051311016,2.861023e-06,0.0731225,2.2395046,2.5013921,1.6811776,1.9761373
1649,6.67572e-06,0.050982475,2.861023e-06,0.10169649,2.2392485,2.4993618,1.6825117,2.1024082
1650,7.6293945e-06,0.050169945,2.861023e-06,0.124984264,2.2367704,2.4922595,1.6826531,2.211118
1651,7.1525574e-06,0.051047325,1.9073486e-06,0.12453079,2.2346115,2.4945705,1.6824412,2.2088573
1652,7.6293945e-06,0.054143906,2.861023e-06,0.11330366,2.2332342,2.5096347,1.6794983,2.1297846
1653,6.67572e-06,0.056788445,1.4305115e-06,0.09618473,2.232364,2.5229135,1.6758608,2.069386
1654,6.67572e-06,0.056453228,1.4305115e-06,0.09612703,2.2310565,2.51962,1.6728,2.0656507
1655,6.67572e-06,0.0554533,1.4305115e-06,0.114769936,2.2296915,2.5126927,1.671209,2.1488512
1656,7.1525574e-06,0.050128937,1.9073486e-06,0.11227465,2.227554,2.4818308,1.6706877,2.135848
1657,7.6293945e-06,0.051589966,1.9073486e-06,0.03319311,2.226462,2.4883869,1.6713276,1.7980391
1658,6.67572e-06,0.054115295,1.9073486e-06,0.026817322,2.225576,2.5008829,1.6721236,1.7738768
1659,7.6293945e-06,0.05671835,2.861023e-06,0.02580738,2.2248251,2.513996,1.6722379,1.7700657
1660,7.1525574e-06,0.061123848,2.861023e-06,0.025754929,2.224265,2.537148,1.6713905,1.7689747
1661,6.67572e-06,0.06622553,2.3841858e-06,0.028036594,2.223899,2.564522,1.6704489,1.7768732
1662,7.1525574e-06,0.07085085,3.33786e-06,0.034066677,2.2237365,2.589759,1.6702089,1.8003029
1663,7.6293945e-06,0.07591677,2.861023e-06,0.035413742,2.2237754,2.6179237,1.6705712,1.8060225
1664,7.6293945e-06,0.0916481,1.9073486e-06,0.031416416,2.2242634,2.7077968,1.670886,1.7905775
1665,7.1525574e-06,0.09907246,1.9073486e-06,0.026487827,2.226072,2.7533293,1.6706405,1.7710263
1666,7.6293945e-06,0.1007514,1.9073486e-06,0.021447659,2.2280385,2.7652395,1.6694304,1.7502362
1667,7.6293945e-06,0.08809614,1.9073486e-06,0.017068386,2.2256603,2.6889083,1.6682187,1.7321963
1668,6.198883e-06,0.063426495,1.9073486e-06,0.016457558,2.2075899,2.5307045,1.667181,1.7288027
1669,6.67572e-06,0.04241562,1.4305115e-06,0.01884079,2.1705282,2.3789318,1.6664375,1.7371682
1670,6.67572e-06,0.035139084,1.9073486e-06,0.034249783,2.146505,2.3161876,1.6662585,1.7975096
1671,6.198883e-06,0.030263424,1.9073486e-06,0.060730457,2.1194239,2.2631843,1.6668926,1.906384
1672,6.198883e-06,0.030807972,1.9073486e-06,0.07330227,2.0846298,2.228832,1.6688184,1.9611422
1673,5.722046e-06,0.031939507,1.9073486e-06,0.06972551,1.3640636,1.4635991,1.6693672,1.9477787
1674,6.198883e-06,0.028932095,1.9073486e-06,0.072785854,2.0198283,2.151133,1.669392,1.9595016
1675,5.722046e-06,0.029238224,1.9073486e-06,0.07913685,1.992514,2.1235945,1.669144,1.9855989
1676,6.67572e-06,0.035672188,1.9073486e-06,0.06638193,1.9701028,2.1293368,1.668282,1.9035053
1677,5.722046e-06,0.03843546,1.4305115e-06,0.051291466,1.9631962,2.1346743,1.6677756,1.8109347
1678,5.722046e-06,0.043214798,1.9073486e-06,0.050588608,1.960106,2.1535285,1.6678292,1.8066587
1679,5.722046e-06,0.051538467,1.9073486e-06,0.033535004,1.9589863,2.191446,1.6680856,1.7959136
